id;replicate;temperature;salinity;treatment;species;date;day;cells_per_ml;biovol_per_ml;counts;grid_count;magnification;grid area;biovolume
21;1;15;30;competition;heterosigma;25.01.21;22;64184,00;31247338,56;113,00;6,00;40,00;0,06;486,84
21;1;15;30;competition;heterocapsa;25.01.21;22;207888,00;23730415,20;366,00;6,00;40,00;0,06;114,15
22;2;15;30;competition;heterosigma;25.01.21;22;71568,00;34842165,12;126,00;6,00;40,00;0,06;486,84
22;2;15;30;competition;heterocapsa;25.01.21;22;272072,00;31057018,80;479,00;6,00;40,00;0,06;114,15
23;3;15;30;competition;heterosigma;25.01.21;22;69296,00;33736064,64;122,00;6,00;40,00;0,06;486,84
23;3;15;30;competition;heterocapsa;25.01.21;22;167560,00;19126974,00;295,00;6,00;40,00;0,06;114,15
24;4;15;30;competition;heterosigma;25.01.21;22;74976,00;36501315,84;132,00;6,00;40,00;0,06;486,84
24;4;15;30;competition;heterocapsa;25.01.21;22;231744,00;26453577,60;408,00;6,00;40,00;0,06;114,15
25;1;22;15;monoculture;heterosigma;25.01.21;22;476552,00;232004575,68;839,00;6,00;40,00;0,06;486,84
26;2;22;15;monoculture;heterosigma;25.01.21;22;432816,00;210712141,44;762,00;6,00;40,00;0,06;486,84
27;3;22;15;monoculture;heterosigma;25.01.21;22;483936,00;235599402,24;852,00;6,00;40,00;0,06;486,84
28;4;22;15;monoculture;heterosigma;25.01.21;22;375448,00;182783104,32;661,00;6,00;40,00;0,06;486,84
29;1;22;30;monoculture;heterosigma;25.01.21;22;359544,00;175040400,96;633,00;6,00;40,00;0,06;486,84
30;2;22;30;monoculture;heterosigma;25.01.21;22;443608,00;215966118,72;781,00;6,00;40,00;0,06;486,84
31;3;22;30;monoculture;heterosigma;25.01.21;22;463488,00;225644497,92;816,00;6,00;40,00;0,06;486,84
32;4;22;30;monoculture;heterosigma;25.01.21;22;372040,00;181123953,60;655,00;6,00;40,00;0,06;486,84
33;1;22;15;monoculture;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
34;2;22;15;monoculture;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
35;3;22;15;monoculture;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
36;4;22;15;monoculture;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
37;1;22;30;monoculture;heterocapsa;25.01.21;22;57368,00;6548557,20;101,00;6,00;40,00;0,06;114,15
38;2;22;30;monoculture;heterocapsa;25.01.21;22;7384,00;842883,60;13,00;6,00;40,00;0,06;114,15
39;3;22;30;monoculture;heterocapsa;25.01.21;22;38624,00;4408929,60;68,00;6,00;40,00;0,06;114,15
40;4;22;30;monoculture;heterocapsa;25.01.21;22;25560,00;2917674,00;45,00;6,00;40,00;0,06;114,15
41;1;22;15;competition;heterosigma;25.01.21;22;535624,00;260763188,16;943,00;6,00;40,00;0,06;486,84
41;1;22;15;competition;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
42;2;22;15;competition;heterosigma;25.01.21;22;506656,00;246660407,04;892,00;6,00;40,00;0,06;486,84
42;2;22;15;competition;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
43;3;22;15;competition;heterosigma;25.01.21;22;464056,00;225921023,04;817,00;6,00;40,00;0,06;486,84
43;3;22;15;competition;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
44;4;22;15;competition;heterosigma;25.01.21;22;487344,00;237258552,96;858,00;6,00;40,00;0,06;486,84
44;4;22;15;competition;heterocapsa;25.01.21;22;0,00;0,00;0,00;6,00;40,00;0,06;114,15
45;1;22;30;competition;heterosigma;25.01.21;22;356136,00;173381250,24;627,00;6,00;40,00;0,06;486,84
45;1;22;30;competition;heterocapsa;25.01.21;22;25560,00;2917674,00;45,00;6,00;40,00;0,06;114,15
46;2;22;30;competition;heterosigma;25.01.21;22;454400,00;221220096,00;800,00;6,00;40,00;0,06;486,84
46;2;22;30;competition;heterocapsa;25.01.21;22;4544,00;518697,60;8,00;6,00;40,00;0,06;114,15
47;3;22;30;competition;heterosigma;25.01.21;22;379424,00;184718780,16;668,00;6,00;40,00;0,06;486,84
47;3;22;30;competition;heterocapsa;25.01.21;22;7952,00;907720,80;14,00;6,00;40,00;0,06;114,15
48;4;22;30;competition;heterosigma;25.01.21;22;351592,00;171169049,28;619,00;6,00;40,00;0,06;486,84
48;4;22;30;competition;heterocapsa;25.01.21;22;22720,00;2593488,00;40,00;6,00;40,00;0,06;114,15
1;1;15;15;monoculture;heterosigma;27.01.21;24;434520,00;211541716,80;765,00;6,00;40,00;0,06;486,84
2;2;15;15;monoculture;heterosigma;27.01.21;24;473144,00;230345424,96;833,00;6,00;40,00;0,06;486,84
3;3;15;15;monoculture;heterosigma;27.01.21;24;491320,00;239194228,80;865,00;6,00;40,00;0,06;486,84
4;4;15;15;monoculture;heterosigma;27.01.21;24;557776,00;271547667,84;982,00;6,00;40,00;0,06;486,84
5;1;15;30;monoculture;heterosigma;27.01.21;24;532784,00;259380562,56;938,00;6,00;40,00;0,06;486,84
6;2;15;30;monoculture;heterosigma;27.01.21;24;400440,00;194950209,60;705,00;6,00;40,00;0,06;486,84
7;3;15;30;monoculture;heterosigma;27.01.21;24;445880,00;217072219,20;785,00;6,00;40,00;0,06;486,84
8;4;15;30;monoculture;heterosigma;27.01.21;24;458944,00;223432296,96;808,00;6,00;40,00;0,06;486,84
9;1;15;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
10;2;15;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
11;3;15;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
12;4;15;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
13;1;15;30;monoculture;heterocapsa;27.01.21;24;234584,00;26777763,60;413,00;6,00;40,00;0,06;114,15
14;2;15;30;monoculture;heterocapsa;27.01.21;24;290816,00;33196646,40;512,00;6,00;40,00;0,06;114,15
15;3;15;30;monoculture;heterocapsa;27.01.21;24;208456,00;23795252,40;367,00;6,00;40,00;0,06;114,15
16;4;15;30;monoculture;heterocapsa;27.01.21;24;236856,00;27037112,40;417,00;6,00;40,00;0,06;114,15
17;1;15;15;competition;heterosigma;27.01.21;24;385672,00;187760556,48;679,00;6,00;40,00;0,06;486,84
17;1;15;15;competition;heterocapsa;27.01.21;24;3408,00;389023,20;6,00;6,00;40,00;0,06;114,15
18;2;15;15;competition;heterosigma;27.01.21;24;357272,00;173934300,48;629,00;6,00;40,00;0,06;486,84
18;2;15;15;competition;heterocapsa;27.01.21;24;3408,00;389023,20;6,00;6,00;40,00;0,06;114,15
19;3;15;15;competition;heterosigma;27.01.21;24;387376,00;188590131,84;682,00;6,00;40,00;0,06;486,84
19;3;15;15;competition;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
20;4;15;15;competition;heterosigma;27.01.21;24;435656,00;212094767,04;767,00;6,00;40,00;0,06;486,84
20;4;15;15;competition;heterocapsa;27.01.21;24;3976,00;453860,40;7,00;6,00;40,00;0,06;114,15
21;1;15;30;competition;heterosigma;27.01.21;24;62480,00;30417763,20;110,00;6,00;40,00;0,06;486,84
21;1;15;30;competition;heterocapsa;27.01.21;24;157336,00;17959904,40;277,00;6,00;40,00;0,06;114,15
22;2;15;30;competition;heterosigma;27.01.21;24;135184,00;65812978,56;238,00;6,00;40,00;0,06;486,84
22;2;15;30;competition;heterocapsa;27.01.21;24;201640,00;23017206,00;355,00;6,00;40,00;0,06;114,15
23;3;15;30;competition;heterosigma;27.01.21;24;77248,00;37607416,32;136,00;6,00;40,00;0,06;486,84
23;3;15;30;competition;heterocapsa;27.01.21;24;150520,00;17181858,00;265,00;6,00;40,00;0,06;114,15
24;4;15;30;competition;heterosigma;27.01.21;24;77248,00;37607416,32;136,00;6,00;40,00;0,06;486,84
24;4;15;30;competition;heterocapsa;27.01.21;24;142568,00;16274137,20;251,00;6,00;40,00;0,06;114,15
25;1;22;15;monoculture;heterosigma;27.01.21;24;480528,00;233940251,52;846,00;6,00;40,00;0,06;486,84
26;2;22;15;monoculture;heterosigma;27.01.21;24;409528,00;199374611,52;721,00;6,00;40,00;0,06;486,84
27;3;22;15;monoculture;heterosigma;27.01.21;24;438496,00;213477392,64;772,00;6,00;40,00;0,06;486,84
28;4;22;15;monoculture;heterosigma;27.01.21;24;392488,00;191078857,92;691,00;6,00;40,00;0,06;486,84
29;1;22;30;monoculture;heterosigma;27.01.21;24;399872,00;194673684,48;704,00;6,00;40,00;0,06;486,84
30;2;22;30;monoculture;heterosigma;27.01.21;24;442472,00;215413068,48;779,00;6,00;40,00;0,06;486,84
31;3;22;30;monoculture;heterosigma;27.01.21;24;444744,00;216519168,96;783,00;6,00;40,00;0,06;486,84
32;4;22;30;monoculture;heterosigma;27.01.21;24;318648,00;155130592,32;561,00;6,00;40,00;0,06;486,84
33;1;22;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
34;2;22;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
35;3;22;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
36;4;22;15;monoculture;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
37;1;22;30;monoculture;heterocapsa;27.01.21;24;25560,00;2917674,00;45,00;6,00;40,00;0,06;114,15
38;2;22;30;monoculture;heterocapsa;27.01.21;24;1704,00;194511,60;3,00;6,00;40,00;0,06;114,15
39;3;22;30;monoculture;heterocapsa;27.01.21;24;3976,00;453860,40;7,00;6,00;40,00;0,06;114,15
40;4;22;30;monoculture;heterocapsa;27.01.21;24;12496,00;1426418,40;22,00;6,00;40,00;0,06;114,15
41;1;22;15;competition;heterosigma;27.01.21;24;466328,00;227027123,52;821,00;6,00;40,00;0,06;486,84
41;1;22;15;competition;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
42;2;22;15;competition;heterosigma;27.01.21;24;479392,00;233387201,28;844,00;6,00;40,00;0,06;486,84
42;2;22;15;competition;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
43;3;22;15;competition;heterosigma;27.01.21;24;472008,00;229792374,72;831,00;6,00;40,00;0,06;486,84
43;3;22;15;competition;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
44;4;22;15;competition;heterosigma;27.01.21;24;465192,00;226474073,28;819,00;6,00;40,00;0,06;486,84
44;4;22;15;competition;heterocapsa;27.01.21;24;0,00;0,00;0,00;6,00;40,00;0,06;114,15
45;1;22;30;competition;heterosigma;27.01.21;24;362952,00;176699551,68;639,00;6,00;40,00;0,06;486,84
45;1;22;30;competition;heterocapsa;27.01.21;24;53392,00;6094696,80;94,00;6,00;40,00;0,06;114,15
46;2;22;30;competition;heterosigma;27.01.21;24;364088,00;177252601,92;641,00;6,00;40,00;0,06;486,84
46;2;22;30;competition;heterocapsa;27.01.21;24;27832,00;3177022,80;49,00;6,00;40,00;0,06;114,15
47;3;22;30;competition;heterosigma;27.01.21;24;379424,00;184718780,16;668,00;6,00;40,00;0,06;486,84
47;3;22;30;competition;heterocapsa;27.01.21;24;31240,00;3566046,00;55,00;6,00;40,00;0,06;114,15
48;4;22;30;competition;heterosigma;27.01.21;24;406120,00;197715460,80;715,00;6,00;40,00;0,06;486,84
48;4;22;30;competition;heterocapsa;27.01.21;24;29536,00;3371534,40;52,00;6,00;40,00;0,06;114,15
1;1;15;15;monoculture;heterosigma;29.01.21;26;499840,00;243342105,60;880,00;6,00;40,00;0,06;486,84
2;2;15;15;monoculture;heterosigma;29.01.21;26;449856,00;219007895,04;792,00;6,00;40,00;0,06;486,84
3;3;15;15;monoculture;heterosigma;29.01.21;26;469736,00;228686274,24;827,00;6,00;40,00;0,06;486,84
4;4;15;15;monoculture;heterosigma;29.01.21;26;530512,00;258274462,08;934,00;6,00;40,00;0,06;486,84
5;1;15;30;monoculture;heterosigma;29.01.21;26;496432,00;241682954,88;874,00;6,00;40,00;0,06;486,84
6;2;15;30;monoculture;heterosigma;29.01.21;26;411800,00;200480712,00;725,00;6,00;40,00;0,06;486,84
7;3;15;30;monoculture;heterosigma;29.01.21;26;407824,00;198545036,16;718,00;6,00;40,00;0,06;486,84
8;4;15;30;monoculture;heterosigma;29.01.21;26;416344,00;202692912,96;733,00;6,00;40,00;0,06;486,84
9;1;15;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
10;2;15;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
11;3;15;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
12;4;15;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
13;1;15;30;monoculture;heterocapsa;29.01.21;26;151088,00;17246695,20;266,00;6,00;40,00;0,06;114,15
14;2;15;30;monoculture;heterocapsa;29.01.21;26;202208,00;23082043,20;356,00;6,00;40,00;0,06;114,15
15;3;15;30;monoculture;heterocapsa;29.01.21;26;157904,00;18024741,60;278,00;6,00;40,00;0,06;114,15
16;4;15;30;monoculture;heterocapsa;29.01.21;26;174376,00;19905020,40;307,00;6,00;40,00;0,06;114,15
17;1;15;15;competition;heterosigma;29.01.21;26;369768,00;180017853,12;651,00;6,00;40,00;0,06;486,84
17;1;15;15;competition;heterocapsa;29.01.21;26;2840,00;324186,00;5,00;6,00;40,00;0,06;114,15
18;2;15;15;competition;heterosigma;29.01.21;26;354432,00;172551674,88;624,00;6,00;40,00;0,06;486,84
18;2;15;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
19;3;15;15;competition;heterosigma;29.01.21;26;379992,00;184995305,28;669,00;6,00;40,00;0,06;486,84
19;3;15;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
20;4;15;15;competition;heterosigma;29.01.21;26;353296,00;171998624,64;622,00;6,00;40,00;0,06;486,84
20;4;15;15;competition;heterocapsa;29.01.21;26;15904,00;1815441,60;28,00;6,00;40,00;0,06;114,15
21;1;15;30;competition;heterosigma;29.01.21;26;87472,00;42584868,48;154,00;6,00;40,00;0,06;486,84
21;1;15;30;competition;heterocapsa;29.01.21;26;129504,00;14782881,60;228,00;6,00;40,00;0,06;114,15
22;2;15;30;competition;heterosigma;29.01.21;26;86336,00;42031818,24;152,00;6,00;40,00;0,06;486,84
22;2;15;30;competition;heterocapsa;29.01.21;26;191416,00;21850136,40;337,00;6,00;40,00;0,06;114,15
23;3;15;30;competition;heterosigma;29.01.21;26;78952,00;38436991,68;139,00;6,00;40,00;0,06;486,84
23;3;15;30;competition;heterocapsa;29.01.21;26;123824,00;14134509,60;218,00;6,00;40,00;0,06;114,15
24;4;15;30;competition;heterosigma;29.01.21;26;61344,00;29864712,96;108,00;6,00;40,00;0,06;486,84
24;4;15;30;competition;heterocapsa;29.01.21;26;118712,00;13550974,80;209,00;6,00;40,00;0,06;114,15
25;1;22;15;monoculture;heterosigma;29.01.21;26;360112,00;175316926,08;634,00;6,00;40,00;0,06;486,84
26;2;22;15;monoculture;heterosigma;29.01.21;26;426000,00;207393840,00;750,00;6,00;40,00;0,06;486,84
27;3;22;15;monoculture;heterosigma;29.01.21;26;373744,00;181953528,96;658,00;6,00;40,00;0,06;486,84
28;4;22;15;monoculture;heterosigma;29.01.21;26;358408,00;174487350,72;631,00;6,00;40,00;0,06;486,84
29;1;22;30;monoculture;heterosigma;29.01.21;26;398168,00;193844109,12;701,00;6,00;40,00;0,06;486,84
30;2;22;30;monoculture;heterosigma;29.01.21;26;389080,00;189419707,20;685,00;6,00;40,00;0,06;486,84
31;3;22;30;monoculture;heterosigma;29.01.21;26;411232,00;200204186,88;724,00;6,00;40,00;0,06;486,84
32;4;22;30;monoculture;heterosigma;29.01.21;26;366928,00;178635227,52;646,00;6,00;40,00;0,06;486,84
33;1;22;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
34;2;22;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
35;3;22;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
36;4;22;15;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
37;1;22;30;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
38;2;22;30;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
39;3;22;30;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
40;4;22;30;monoculture;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
41;1;22;15;competition;heterosigma;29.01.21;26;411800,00;200480712,00;725,00;6,00;40,00;0,06;486,84
41;1;22;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
42;2;22;15;competition;heterosigma;29.01.21;26;443040,00;215689593,60;780,00;6,00;40,00;0,06;486,84
42;2;22;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
43;3;22;15;competition;heterosigma;29.01.21;26;404416,00;196885885,44;712,00;6,00;40,00;0,06;486,84
43;3;22;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
44;4;22;15;competition;heterosigma;29.01.21;26;456104,00;222049671,36;803,00;6,00;40,00;0,06;486,84
44;4;22;15;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
45;1;22;30;competition;heterosigma;29.01.21;26;364656,00;177529127,04;642,00;6,00;40,00;0,06;486,84
45;1;22;30;competition;heterocapsa;29.01.21;26;5680,00;648372,00;10,00;6,00;40,00;0,06;114,15
46;2;22;30;competition;heterosigma;29.01.21;26;396464,00;193014533,76;698,00;6,00;40,00;0,06;486,84
46;2;22;30;competition;heterocapsa;29.01.21;26;0,00;0,00;0,00;6,00;40,00;0,06;114,15
47;3;22;30;competition;heterosigma;29.01.21;26;345344,00;168127272,96;608,00;6,00;40,00;0,06;486,84
47;3;22;30;competition;heterocapsa;29.01.21;26;24992,00;2852836,80;44,00;6,00;40,00;0,06;114,15
48;4;22;30;competition;heterosigma;29.01.21;26;391352,00;190525807,68;689,00;6,00;40,00;0,06;486,84
48;4;22;30;competition;heterocapsa;29.01.21;26;3408,00;389023,20;6,00;6,00;40,00;0,06;114,15
1;1;15;15;monoculture;heterosigma;31.01.21;28;444176,00;216242643,84;782,00;6,00;40,00;0,06;486,84
2;2;15;15;monoculture;heterosigma;31.01.21;28;396464,00;193014533,76;698,00;6,00;40,00;0,06;486,84
3;3;15;15;monoculture;heterosigma;31.01.21;28;479960,00;233663726,40;845,00;6,00;40,00;0,06;486,84
4;4;15;15;monoculture;heterosigma;31.01.21;28;462920,00;225367972,80;815,00;6,00;40,00;0,06;486,84
5;1;15;30;monoculture;heterosigma;31.01.21;28;461784,00;224814922,56;813,00;6,00;40,00;0,06;486,84
6;2;15;30;monoculture;heterosigma;31.01.21;28;399304,00;194397159,36;703,00;6,00;40,00;0,06;486,84
7;3;15;30;monoculture;heterosigma;31.01.21;28;415776,00;202416387,84;732,00;6,00;40,00;0,06;486,84
8;4;15;30;monoculture;heterosigma;31.01.21;28;464056,00;225921023,04;817,00;6,00;40,00;0,06;486,84
9;1;15;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
10;2;15;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
11;3;15;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
12;4;15;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
13;1;15;30;monoculture;heterocapsa;31.01.21;28;182896,00;20877578,40;322,00;6,00;40,00;0,06;114,15
14;2;15;30;monoculture;heterocapsa;31.01.21;28;107352,00;12254230,80;189,00;6,00;40,00;0,06;114,15
15;3;15;30;monoculture;heterocapsa;31.01.21;28;131776,00;15042230,40;232,00;6,00;40,00;0,06;114,15
16;4;15;30;monoculture;heterocapsa;31.01.21;28;147112,00;16792834,80;259,00;6,00;40,00;0,06;114,15
17;1;15;15;competition;heterosigma;31.01.21;28;385104,00;187484031,36;678,00;6,00;40,00;0,06;486,84
17;1;15;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
18;2;15;15;competition;heterosigma;31.01.21;28;356136,00;173381250,24;627,00;6,00;40,00;0,06;486,84
18;2;15;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
19;3;15;15;competition;heterosigma;31.01.21;28;349888,00;170339473,92;616,00;6,00;40,00;0,06;486,84
19;3;15;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
20;4;15;15;competition;heterosigma;31.01.21;28;330008,00;160661094,72;581,00;6,00;40,00;0,06;486,84
20;4;15;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
21;1;15;30;competition;heterosigma;31.01.21;28;69296,00;33736064,64;122,00;6,00;40,00;0,06;486,84
21;1;15;30;competition;heterocapsa;31.01.21;28;127232,00;14523532,80;224,00;6,00;40,00;0,06;114,15
22;2;15;30;competition;heterosigma;31.01.21;28;93720,00;45626644,80;165,00;6,00;40,00;0,06;486,84
22;2;15;30;competition;heterocapsa;31.01.21;28;138024,00;15755439,60;243,00;6,00;40,00;0,06;114,15
23;3;15;30;competition;heterosigma;31.01.21;28;52824,00;25716836,16;93,00;6,00;40,00;0,06;486,84
23;3;15;30;competition;heterocapsa;31.01.21;28;109624,00;12513579,60;193,00;6,00;40,00;0,06;114,15
24;4;15;30;competition;heterosigma;31.01.21;28;56800,00;27652512,00;100,00;6,00;40,00;0,06;486,84
24;4;15;30;competition;heterocapsa;31.01.21;28;120984,00;13810323,60;213,00;6,00;40,00;0,06;114,15
25;1;22;15;monoculture;heterosigma;31.01.21;28;306152,00;149047039,68;539,00;6,00;40,00;0,06;486,84
26;2;22;15;monoculture;heterosigma;31.01.21;28;355568,00;173104725,12;626,00;6,00;40,00;0,06;486,84
27;3;22;15;monoculture;heterosigma;31.01.21;28;335120,00;163149820,80;590,00;6,00;40,00;0,06;486,84
28;4;22;15;monoculture;heterosigma;31.01.21;28;306720,00;149323564,80;540,00;6,00;40,00;0,06;486,84
29;1;22;30;monoculture;heterosigma;31.01.21;28;364088,00;177252601,92;641,00;6,00;40,00;0,06;486,84
30;2;22;30;monoculture;heterosigma;31.01.21;28;353296,00;171998624,64;622,00;6,00;40,00;0,06;486,84
31;3;22;30;monoculture;heterosigma;31.01.21;28;373176,00;181677003,84;657,00;6,00;40,00;0,06;486,84
32;4;22;30;monoculture;heterosigma;31.01.21;28;349888,00;170339473,92;616,00;6,00;40,00;0,06;486,84
33;1;22;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
34;2;22;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
35;3;22;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
36;4;22;15;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
37;1;22;30;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
38;2;22;30;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
39;3;22;30;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
40;4;22;30;monoculture;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
41;1;22;15;competition;heterosigma;31.01.21;28;450992,00;219560945,28;794,00;6,00;40,00;0,06;486,84
41;1;22;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
42;2;22;15;competition;heterosigma;31.01.21;28;439632,00;214030442,88;774,00;6,00;40,00;0,06;486,84
42;2;22;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
43;3;22;15;competition;heterosigma;31.01.21;28;459512,00;223708822,08;809,00;6,00;40,00;0,06;486,84
43;3;22;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
44;4;22;15;competition;heterosigma;31.01.21;28;365792,00;178082177,28;644,00;6,00;40,00;0,06;486,84
44;4;22;15;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
45;1;22;30;competition;heterosigma;31.01.21;28;385672,00;187760556,48;679,00;6,00;40,00;0,06;486,84
45;1;22;30;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
46;2;22;30;competition;heterosigma;31.01.21;28;362384,00;176423026,56;638,00;6,00;40,00;0,06;486,84
46;2;22;30;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
47;3;22;30;competition;heterosigma;31.01.21;28;343072,00;167021172,48;604,00;6,00;40,00;0,06;486,84
47;3;22;30;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
48;4;22;30;competition;heterosigma;31.01.21;28;398736,00;194120634,24;702,00;6,00;40,00;0,06;486,84
48;4;22;30;competition;heterocapsa;31.01.21;28;0,00;0,00;0,00;6,00;40,00;0,06;114,15
;;;;;;;;;;;;;;
